"","latitud","longitud","cadenaComercial","categoria","anioR","mesR","precio_mean"
"834",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,5,24.8255555555556
"835",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,6,25.1103773584906
"836",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,7,25.8928571428571
"837",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,8,26.1765306122449
"838",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,9,27.015
"839",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,10,29.1034090909091
"840",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,11,29.3
"841",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2015,12,28.4483333333333
"842",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2016,1,28.1572916666667
"843",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2016,2,28.8195652173913
"844",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2016,3,28.2508474576271
"845",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ACEITES Y GRASAS VEG. COMESTIBLES",2016,4,29.0731707317073
"846",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,1,825.083333333333
"847",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,2,824
"848",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,3,828.078947368421
"849",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,4,817.295918367347
"850",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,5,678.888405797101
"851",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,6,833.891358024691
"852",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,7,848.288659793814
"853",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,8,682.5296875
"854",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,9,835.459154929577
"855",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,10,1263.22368421053
"856",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,11,1058.56504065041
"857",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2015,12,1190.19791666667
"858",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2016,1,1025.60563380282
"859",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2016,2,946.623076923077
"860",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2016,3,703.81095890411
"861",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRICOS",2016,4,579.076923076923
"862",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,1,4642.25
"863",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,2,4490
"864",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,3,4347.14285714286
"865",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,4,5266.59259259259
"866",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,5,4380.4
"867",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,6,4469.36216216216
"868",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,7,5402.15384615385
"869",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,8,6318.3875
"870",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,9,5278.64516129032
"871",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,10,4828.05555555556
"872",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,11,4643.325
"873",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2015,12,3247.75
"874",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2016,1,2787
"875",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2016,2,2956.5
"876",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2016,3,2837.23529411765
"877",21.099966,-101.670745,"LEY (AUTOSERVICIO)","APARATOS ELECTRONICOS",2016,4,2282.33333333333
"878",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,1,35.4832142857143
"879",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,2,32.6283333333333
"880",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,3,32.5096875
"881",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,4,32.6838461538462
"882",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,5,32.5
"883",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,6,37.0407142857143
"884",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,7,34.9836956521739
"885",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,8,35.2614285714286
"886",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,9,35.2419642857143
"887",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,10,37.3408333333333
"888",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,11,37.517
"889",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2015,12,38.1533333333333
"890",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2016,1,36.0572340425532
"891",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2016,2,35.9371428571429
"892",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2016,3,34.5251612903226
"893",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARROZ Y CEREALES PREPARADOS",2016,4,35.5990196078431
"894",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE ESPARCIMIENTO (JUGUETES)",2015,10,361.795
"895",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE ESPARCIMIENTO (JUGUETES)",2015,11,354.0275
"896",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE ESPARCIMIENTO (JUGUETES)",2015,12,329.698050682261
"897",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,1,50.0276237623762
"898",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,2,50.393619047619
"899",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,3,50.640202020202
"900",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,4,53.32688
"901",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,5,52.6933684210526
"902",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,6,57.5586597938144
"903",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,7,56.9987068965517
"904",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,8,55.0447058823529
"905",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,9,51.4015053763441
"906",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,10,47.1430208333333
"907",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,11,50.8830526315789
"908",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2015,12,51.1122935779817
"909",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,1,48.9377528089888
"910",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,2,51.8315853658537
"911",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,3,53.1822448979592
"912",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. DE PAPEL P/HIGIENE PERSONAL",2016,4,50.125652173913
"913",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,1,39.1330588235294
"914",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,2,40.1037969924812
"915",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,3,40.2579087452471
"916",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,4,39.7581762917933
"917",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,5,40.386742081448
"918",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,6,40.0724015748032
"919",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,7,40.2210062893082
"920",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,8,40.5368372093023
"921",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,9,40.8672294372294
"922",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,10,41.2516
"923",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,11,41.4124401913876
"924",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2015,12,40.5368093385214
"925",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2016,1,42.5385915492958
"926",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2016,2,41.2411822660099
"927",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2016,3,40.9277777777778
"928",21.099966,-101.670745,"LEY (AUTOSERVICIO)","ARTS. PARA EL CUIDADO PERSONAL",2016,4,41.5833796296296
"929",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,1,33.1
"930",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,2,32.85
"931",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,3,32.85
"932",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,4,32.85
"933",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,5,31.5857142857143
"934",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,6,32.3
"935",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,7,31.525
"936",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,8,30.625
"937",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,9,32.3142857142857
"938",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,10,36.8
"939",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,11,36.825
"940",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2015,12,36.8
"941",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2016,1,36.8
"942",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2016,2,36.8
"943",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2016,3,36.8
"944",21.099966,-101.670745,"LEY (AUTOSERVICIO)","AZUCAR",2016,4,36.8
"945",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,1,48.4758620689655
"946",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,2,48.8962962962963
"947",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,3,46.7257142857143
"948",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,4,44.6782608695652
"949",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,5,46.7409090909091
"950",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,6,50.572
"951",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,7,47.9903225806452
"952",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,8,45.9409090909091
"953",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,9,47.3045454545455
"954",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,10,47.9590909090909
"955",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,11,48.7904761904762
"956",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2015,12,48.8173913043478
"957",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2016,1,47.478125
"958",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2016,2,52.1461538461538
"959",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2016,3,53.8230769230769
"960",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CAFE",2016,4,55.625
"961",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,1,55.5666666666667
"962",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,2,54.2636363636364
"963",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,3,52.8272727272727
"964",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,4,54.3933333333333
"965",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,5,52.2636363636364
"966",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,6,53.0818181818182
"967",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,7,50.8857142857143
"968",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,8,46.26
"969",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,9,53.8692307692308
"970",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,10,53.2666666666667
"971",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,11,53.0166666666667
"972",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2015,12,53.6466666666667
"973",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2016,1,52.6166666666667
"974",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2016,2,52.9833333333333
"975",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2016,3,53.4333333333333
"976",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE DE AVE",2016,4,54.0333333333333
"977",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,1,61.8285714285714
"978",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,2,59.8130434782609
"979",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,3,56.9916666666667
"980",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,4,58.2185185185185
"981",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,5,57.3090909090909
"982",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,6,53.9909090909091
"983",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,7,61.5068965517241
"984",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,8,63.0181818181818
"985",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,9,61.3916666666667
"986",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,10,72.9235294117647
"987",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,11,72.925
"988",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2015,12,73
"989",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2016,1,72.4473684210526
"990",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2016,2,68.3888888888889
"991",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2016,3,70.6913043478261
"992",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE CERDO",2016,4,72.7
"993",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE RES",2015,1,94.7869565217391
"994",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE RES",2015,2,89.3
"995",21.099966,-101.670745,"LEY (AUTOSERVICIO)","CARNE Y VISCERAS DE RES",2015,3,97.2684210526316
